person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gasto_mensual,ahorro_mensual,indice_endeudamiento,loan_grade_score,score_crediticio
26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,134780.59483913323,45219.405160866765,0.06666666666666667,4.0,55.84962733777763
25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,93936.35747658511,48863.64252341489,0.0700280112044818,,
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,1,0.41,N,4,8921.64947700802,5742.350522991979,0.40916530278232405,3.0,45.68780368515624
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,57547.29100434074,29452.70899565926,0.28735632183908044,2.0,32.63691748269592
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,47670.99790116756,27329.00209883244,0.3333333333333333,1.0,4.955716457741911
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,51027.01166853413,24972.988331465873,0.32894736842105265,2.0,33.08719551742102
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,38381.13133145082,27833.868668549178,0.37755795514611495,2.0,12.53415627359042
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,67141.21711337025,22858.78288662975,0.2777777777777778,4.0,54.94588157740847
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,9958.199789000944,5041.800210999056,0.41333333333333333,5.0,63.78850222746748
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,129308.83656051783,50691.163439482174,0.1388888888888889,4.0,54.94588157740847
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,132140.2927649006,47859.7072350994,0.11666666666666667,4.0,53.38585691046537
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,101630.86177521816,78369.13822478184,0.1111111111111111,3.0,24.998670962117103
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,119589.05747411109,60410.94252588891,0.05555555555555555,5.0,66.19087110458995
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,121076.14077115292,58923.85922884708,0.05527777777777778,4.0,52.29764069195028
23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,10385.634091359514,4614.365908640486,0.29833333333333334,4.0,54.94588157740847
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,46764.02424430213,31235.975755697873,0.32051282051282054,2.0,13.137273664848545
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,48611.02521330027,17688.974786699728,0.3770739064856712,1.0,4.043730662498804
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,59948.74941755063,30051.25058244937,0.2777777777777778,4.0,53.46559918343912
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,45578.33253206903,33421.66746793097,0.31645569620253167,2.0,15.27542981085133
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,59551.39032421816,32248.609675781838,0.27233115468409586,3.0,24.315811297885237
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,55567.76142422077,36432.23857577923,0.2717391304347826,4.0,52.5817889913134
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,64242.73904170298,27757.260958297018,0.2717391304347826,3.0,26.0153849425324
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,62751.970433032286,30848.029566967714,0.2670940170940171,2.0,33.62545585999383
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,8840.889243874486,6159.110756125514,0.11666666666666667,3.0,24.814200503971158
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,47433.15500353518,23116.844996464817,0.3543586109142452,,
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,56350.608741083626,27449.391258916374,0.29832935560859186,2.0,13.383145673184268
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,128622.31308986947,46377.686910130535,0.014857142857142857,5.0,65.59280405728684
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,118765.30716790057,56234.692832099434,0.045714285714285714,5.0,63.78850222746748
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2,107032.82806570917,67967.17193429083,0.10285714285714286,4.0,52.47706080614121
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,129548.53541057292,45451.46458942708,0.12,4.0,53.04695225032694
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,10261.856482778432,4738.143517221568,0.26666666666666666,3.0,43.70089205022699
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,10609.023272427765,4390.976727572235,0.30666666666666664,4.0,52.47706080614121
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,54009.283935968204,33990.716064031796,0.2840909090909091,2.0,12.394607295886363
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,46209.845136341326,28590.154863658674,0.3342245989304813,4.0,52.47706080614121
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,55424.83069881213,32575.169301187867,0.2840909090909091,2.0,33.791585595355805
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,10250.432036786662,4749.567963213338,0.11666666666666667,2.0,15.04284818134456
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,62864.23087885041,25135.76912114959,0.2840909090909091,2.0,32.098657140123116
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,71513.09029476221,28486.90970523779,0.25,4.0,56.04898302021199
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,10717.945545371756,4282.054454628244,0.24,3.0,44.03979671036542
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,73862.93548148224,28537.064518517756,0.244140625,4.0,54.13011812488703
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,64790.6720289654,27209.327971034603,0.2717391304347826,1.0,4.814572634578377
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,61494.6851838401,31505.314816159902,0.26881720430107525,2.0,13.05248104791979
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,113052.95255141568,61947.047448584315,0.02,3.0,24.091469703252418
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,100325.12536389341,74674.87463610659,0.04114285714285714,5.0,64.70394352120611
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,104493.4672930934,70214.5327069066,0.051514527096641255,4.0,53.97727876835401
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,97040.42823352602,76959.57176647398,0.05057471264367816,3.0,42.27377117157347
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,109137.03097241234,64862.969027587664,0.06896551724137931,4.0,53.9225224075787
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,93292.51877035237,68707.48122964763,0.15432098765432098,1.0,4.091841833859632
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,125557.2054758127,47909.794524187295,0.05764785232926147,4.0,54.46742793956598
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,9477.814397414995,5522.185602585005,0.21166666666666667,3.0,25.57175209722178
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,62149.60867564701,33850.39132435299,0.2604166666666667,1.0,5.538898280756595
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,10229.960533914353,4890.039466085647,0.0992063492063492,4.0,52.742868382720374
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,55691.385897567125,42216.614102432875,0.25534174939739346,2.0,14.368228551986645
26,110000,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,Y,2,78030.32624526921,31969.673754730786,0.22727272727272727,3.0,24.70282712938449
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,9024.728104369764,6179.271895630236,0.1841620626151013,5.0,64.63084643764685
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,111147.9969455258,60352.003054474204,0.10495626822157435,5.0,65.59280405728684
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,96196.57271448222,73807.42728551778,0.05882214536128562,4.0,54.866139304434725
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,106863.49450917756,51140.50549082244,0.15822384243436874,2.0,13.05248104791979
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,96558.29612609705,73441.70387390295,0.07647058823529412,4.0,52.761209105504335
24,83300,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,N,2,53189.13878128431,30110.86121871569,0.30012004801920766,2.0,33.960905021636734
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,77342.92871638852,32657.071283611484,0.22727272727272727,2.0,12.314865022912615
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,10268.076214651699,5091.923785348301,0.16276041666666666,4.0,52.68811202194507
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,87871.10564783876,46428.89435216124,0.03723008190618019,2.0,30.306050843673248
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,108706.97684937822,61293.02315062178,0.11764705882352941,5.0,64.06095499346112
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,74122.67163791551,26457.32836208449,0.24855836150328098,2.0,12.806609039584066
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,75767.28224560127,37232.717754398735,0.22123893805309736,3.0,26.0153849425324
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,83081.30605033501,36918.69394966499,0.20833333333333334,4.0,55.17181801750076
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,68541.26966978151,51458.73033021849,0.20833333333333334,4.0,52.64319054150318
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,72696.5819081936,47303.418091806394,0.20833333333333334,4.0,53.14157974758912
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,66743.28434286395,25056.715657136054,0.27233115468409586,2.0,12.56073703124834
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,8913.246886507648,6686.753113492352,0.0641025641025641,5.0,66.66267955301797
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,64024.72729917438,43975.27270082562,0.23148148148148148,2.0,32.49736850499186
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,84136.24191070865,45859.758089291354,0.19231360964952768,4.0,53.87095573772234
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,93157.20163624563,36842.798363754366,0.19230769230769232,2.0,12.102218961649283
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,90441.33752357842,39558.66247642158,0.19230769230769232,4.0,54.613622106684524
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,102206.72058056714,67793.27941943286,0.11764705882352941,4.0,53.9225224075787
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,104971.77287386978,65028.22712613022,0.07058823529411765,3.0,22.988368260448897
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,103810.1475560899,65189.8524439101,0.08284023668639054,4.0,53.611793350557654
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,121624.5912625265,47125.408737473495,0.1437037037037037,3.0,24.687941905096064
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,116998.1779155615,51601.82208443851,0.11862396204033215,4.0,53.31940501632057
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,126114.42713828532,42173.57286171468,0.01069594980034227,4.0,53.62508372938662
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,88024.61821376102,45275.381786238984,0.18754688672168043,4.0,52.88906254983892
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,10850.66628316774,4749.33371683226,0.21153846153846154,5.0,67.26074660032108
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,78399.024355364,55600.975644636,0.1865671641791045,2.0,13.30340340021052
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,97340.90674954226,36659.093250457736,0.1865671641791045,4.0,52.722932814476934
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,11099.285279569976,4500.714720430024,0.20512820512820512,,
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,78803.09075836788,56196.90924163212,0.18518518518518517,4.0,54.70000956907275
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,89898.1071531761,45761.8928468239,0.1842842400117942,4.0,53.9225224075787
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,105936.69695016925,39063.30304983075,0.1724137931034483,4.0,55.61040051885639
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,82788.28959369447,67211.71040630553,0.16666666666666666,4.0,54.13011812488703
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,90764.46583287488,74235.53416712512,0.05818181818181818,5.0,66.29214379126662
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,95824.7768162821,57175.2231837179,0.1568627450980392,2.0,12.368026538228445
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,92676.87663972672,72323.12336027328,0.12121212121212122,4.0,55.35788332110617
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,92918.65952065113,72081.34047934887,0.15151515151515152,,
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,107678.22659440312,57321.773405596876,0.12121212121212122,5.0,66.91519675076817
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,11918.598509028614,4081.401490971386,0.375,5.0,63.78850222746748
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,11951.367132835681,4048.6328671643187,0.1421875,3.0,25.796093691854587
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,11290.57250500779,4709.427494992209,0.125,5.0,66.02633621468745
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,84648.86126632094,63351.138733679065,0.16891891891891891,1.0,23.319032885713376
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,9236.041412153367,6763.958587846633,0.35,3.0,44.45844364347761
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,11171.31587532227,4848.684124677729,0.2262796504369538,1.0,2.0998798549753874
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,10145.245018378278,5948.7549816217215,0.3417422641978377,5.0,65.52794700860152
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,96548.11605189904,78451.88394810096,0.14285714285714285,5.0,63.123983286019566
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,9424.159358951823,6775.840641048177,0.12345679012345678,4.0,52.761209105504335
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,137645.8101717167,47354.1898282833,0.13513513513513514,3.0,23.579790118337527
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,91477.86150524016,70522.13849475984,0.15432098765432098,3.0,43.19240215623105
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,146091.95120560395,78908.04879439605,0.1111111111111111,4.0,54.3677500983488
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,11335.232543600849,5064.767456399151,0.3048780487804878,5.0,65.56622329962892
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,9876.188688082264,6623.811311917736,0.26515151515151514,4.0,55.84962733777763
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,27767.63042567949,21732.36957432051,0.5,3.0,42.30699711864586
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,39795.496600112034,20204.503399887966,0.4125,4.0,54.81457263457836
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,53582.577618389405,30617.422381610595,0.29097387173396677,3.0,43.78727951261522
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,9458.762421098252,7341.237578901748,0.11904761904761904,4.0,52.702997246233494
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,64933.99520268249,27066.00479731751,0.266304347826087,4.0,54.63355767492796
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,113937.8716843321,46062.1283156679,0.075,1.0,23.330728419082853
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,96120.5319837744,63879.4680162256,0.075,4.0,55.84962733777763
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,107512.82430989608,52487.17569010392,0.15625,3.0,26.34764441325635
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,81668.34839561737,44131.65160438263,0.0794912559618442,2.0,34.36971707441548
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,35224.65612513895,18775.34387486105,0.44907407407407407,3.0,43.70089205022699
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,34975.827701722665,27524.172298277335,0.388,4.0,55.191753585744195
24,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,10.99,1,0.23,N,3,10162.040692105644,6637.959307894356,0.23214285714285715,5.0,62.96954908402708
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,37818.67896083177,30581.32103916823,0.35453216374269003,1.0,22.80575845533901
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,33688.13889237709,22356.861107622914,0.43268801855651706,2.0,31.32276482408854
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,51948.20180274369,22051.798197256307,0.3277027027027027,2.0,12.348090969985009
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,46463.00436832955,18989.99563167045,0.37049485890639083,2.0,30.831020807417094
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,51821.18213449054,38086.81786550946,0.269720158384126,4.0,52.68811202194507
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,52790.7403705673,25209.2596294327,0.3108974358974359,1.0,3.0551922852009006
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,67172.27840911403,32827.721590885965,0.2425,3.0,23.453531519462434
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,68874.03365636079,34125.966343639215,0.2354368932038835,2.0,30.831020807417094
25,160000,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.06,N,3,96647.17486757248,63352.82513242752,0.05625,5.0,62.96954908402708
25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,91158.99596334838,68841.00403665162,0.09375,4.0,54.84620373619128
24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,97951.78327675421,62048.21672324579,0.125,2.0,31.866075510616355
23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,113748.4557318891,46251.5442681109,0.15625,2.0,12.348090969985009
26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.09,N,4,89684.85916735732,70315.14083264268,0.0859375,3.0,45.68780368515624
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,99579.67844349654,60420.32155650346,0.0953125,2.0,15.04284818134456
25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,117072.82942435249,42927.17057564751,0.125,3.0,23.054820154593685
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,11336.544166480526,5463.455833519474,0.28273809523809523,3.0,22.80230295684348
25,111996,RENT,9.0,PERSONAL,D,24250,10.99,0,0.22,N,3,80524.20112977864,31471.798870221362,0.21652559019964998,2.0,35.195315407270364
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,10011.490670732263,6788.5093292677375,0.35714285714285715,4.0,55.34459294227722
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,81940.47502114609,33259.52497885391,0.2105034722222222,4.0,52.23118879780549
23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,90829.98384180265,53170.01615819735,0.1684027777777778,4.0,53.1532752809586
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,64952.19293525483,43047.80706474517,0.22361111111111112,2.0,14.041019425217696
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,25455.290225925743,17544.709774074257,0.5581395348837209,3.0,24.03671334247711
23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,34325.541995440704,12678.458004559296,0.5105948429920858,4.0,54.55381540195421
24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,35718.4766552445,12281.5233447555,0.5,2.0,11.922798847458349
26,48000,RENT,4.0,MEDICAL,A,24000,10.99,1,0.5,N,3,31128.754722026522,16871.245277973478,0.5,5.0,62.96954908402708
21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,32294.274231837957,12669.725768162043,0.5337603416066187,2.0,11.922798847458349
25,52000,RENT,4.0,PERSONAL,B,24000,10.74,1,0.46,N,2,36018.195267454896,15981.804732545104,0.46153846153846156,4.0,52.64319054150318
22,17352,MORTGAGE,4.0,EDUCATION,C,2250,15.27,0,0.13,Y,3,9960.671115936664,7391.328884063336,0.12966804979253113,3.0,23.093096445621082
24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,32234.08050948693,14765.919490513072,0.5106382978723404,,
22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,11738.631306241552,5661.368693758448,0.05747126436781609,4.0,52.23118879780549
22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,30718.32804667841,18281.67195332159,0.4897959183673469,1.0,22.80575845533901
26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,39915.887185624146,20084.112814375854,0.4,5.0,66.25732299873476
25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,41219.72257224518,18780.277427754823,0.4,4.0,54.94588157740847
22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,35267.510744050545,24732.489255949455,0.4,5.0,65.42826916738433
21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,43132.06293771422,16867.937062285782,0.4,4.0,52.6365453520887
26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,41258.142345279746,20745.857654720254,0.38707180181923745,5.0,65.02291261310111
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,36728.72873963072,25671.271260369278,0.38461538461538464,2.0,31.402507097062287
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,10.99,1,0.37,N,2,35874.57801794501,29125.42198205499,0.36923076923076925,5.0,61.735138698393456
22,17760,MORTGAGE,6.0,EDUCATION,C,4975,10.99,1,0.28,Y,3,12449.070124769692,5310.9298752303075,0.2801238738738739,3.0,25.937237515018126
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,37345.06794019187,21654.932059808132,0.4067796610169492,1.0,0.40535655428322387
23,66000,RENT,6.0,VENTURE,A,24000,10.99,1,0.36,N,4,36667.54667328669,29332.45332671331,0.36363636363636365,5.0,64.2039594696607
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,34318.71227110787,25681.28772889213,0.4,2.0,33.791585595355805
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,37889.16485754647,28253.83514245353,0.36285018822853515,5.0,65.62762484981872
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,35474.97298512091,26775.027014879088,0.3855421686746988,1.0,5.027218695841708
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,49350.1663064058,20649.8336935942,0.34285714285714286,4.0,54.94588157740847
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,47201.89433621214,26798.105663787857,0.32432432432432434,4.0,52.47706080614121
22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,9927.946991706567,8072.053008293433,0.16666666666666666,5.0,66.25732299873476
